10000000,7.595830292901683e-7,-1385.888613990163,
10046157.902783947,8.362343842561577e-7,-1376.3998462396698,
10092528.860766834,9.212030680970111e-7,-1366.902539542562,
10139113.8573668,0.0000010155903118267357,-1357.3952653897027,
10185913.88054117,0.0000011203658900077997,-1347.876543733316,
10232929.922807537,0.00000123685167269964,-1338.344840270985,
10280162.981264725,0.0000013664548603577104,-1328.7985635584055,
10327614.05761398,0.0000015108063889556496,-1319.2360619379838,
10375284.158180127,0.0000016716932672596123,-1309.655620269459,
10423174.293933036,0.0000018511685738134851,-1300.055456447296,
10471285.480508985,0.0000020515990017184606,-1290.4337176885078,
10519618.738232234,0.0000022756104293936144,-1280.7884765728807,
10568175.092136586,0.0000025262720635708183,-1271.117726816053,
10616955.571987242,0.000002807012435734823,-1261.4193787540323,
10665961.212302567,0.0000031217832369550988,-1251.691254515856,
10715193.052376071,0.000003475080882891792,-1241.9310828587934,
10764652.13629835,0.000003872073409551344,-1232.1364936381185,
10814339.512979375,0.000004318650734536874,-1222.305011880727,
10864256.236170644,0.000004821620315339616,-1212.434051428981,
10914403.364487572,0.000005388765752213998,-1202.5209081177175,
10964781.961431852,0.000006029091452611592,-1192.5627524437216,
11015393.095414145,0.000006752933829998396,-1182.5566216827754,
11066237.839776654,0.0000075722857619400006,-1172.4994114048666,
11117317.27281592,0.000008501018752170253,-1162.3878663328917,
11168632.477805613,0.000009555180679720113,-1152.2185704844696,
11220184.54301963,0.000010753446997874777,-1141.9879365299485,
11271974.561755093,0.000012117558219014855,-1131.6921942925028,
11324003.632355578,0.000013672842328862775,-1121.3273783079542,
11376272.85823431,0.000015448936039579358,-1110.8893143527735,
11428783.347897712,0.000017480489179826236,-1100.3736048382486,
11481536.214968817,0.000019808194485115022,-1089.775612957165,
11534532.57821093,0.00002247994000158638,-1079.0904454558543,
11587773.561551262,0.00002555214051763493,-1068.31293388947,
11641260.29410491,0.00002909148527824989,-1057.4376142009799,
11694993.9101987,0.00003317699846839249,-1046.4587044449681,
11748975.549395302,0.000037902497090778984,-1035.3700804546995,
11803206.356517298,0.000043379762758038045,-1024.165249225456,
11857687.481671596,0.00004974231534844961,-1012.8373197575627,
11912420.080273738,0.00005714998760636837,-1001.3789710689022,
11967405.313072443,0.00006579496383991043,-989.7824170474928,
12022644.34617413,0.0000759087466941623,-978.0393677698966,
12078138.351067798,0.00008777131620624954,-966.1409868586788,
12133888.504649762,0.00010172238637555472,-954.0778443918283,
12189895.989248674,0.0001181756137857794,-941.8398648059513,
12246161.99265049,0.00013763660195773025,-929.416269152593,
12302687.70812381,0.00016072574096205876,-916.7955109697951,
12359474.334445095,0.0001882074363466069,-903.9652049170028,
12416523.075924119,0.00022102754384860165,-890.9120471862872,
12473835.142429432,0.0002603618501008561,-877.6217265429767,
12531411.749414155,0.00030767879061963864,-864.0788246580361,
12589254.117941663,0.00036482164869244366,-850.266704166784,
12647363.474711522,0.00043411645394153753,-836.1673826144026,
12705741.05208542,0.0005185148954177894,-821.7613901179794,
12764388.088113435,0.0006217848992647098,-807.0276081728647,
12823305.826560205,0.000748766671925127,-791.9430865405349,
12882495.51693135,0.0009057195621508023,-776.4828345515185,
12941958.414499864,0.0011007960978246557,-760.6195824100109,
13001695.780332899,0.0013446957565021406,-744.3235071544426,
13061708.881318405,0.0016515756734053523,-727.5619167553597,
13121998.99019204,0.002040332968467949,-710.2988843410802,
13182567.385564074,0.0025364310901622583,-692.4948226272562,
13243415.351946643,0.003174533774095246,-674.1059861372939,
13304544.1797809,0.0040023553145863075,-655.0838855200159,
13365955.165464433,0.005086372442287892,-635.3745938774548,
13427649.611378642,0.006520435932766646,-614.9179190256035,
13489628.825916532,0.008438986548387475,-593.6464072708808,
13551894.12351035,0.01103773984414396,-571.4841323920008,
13614446.824659511,0.014606777016568932,-548.3452060783998,
13677288.255958494,0.019584797301764913,-524.1319196783643,
13740419.75012515,0.026650564457115458,-498.73238565384764,
13803842.646028839,0.036881994197951073,-472.01747924902236,
13867558.288718896,0.05204316908733744,-443.8367642691465,
13931568.029453035,0.07512457152957525,-414.0128754719391,
13995873.225726178,0.11141214251928666,-382.3334227960643,
14060475.241299128,0.17073388319904073,-348.53864219260765,
14125375.446227554,0.2725415103393665,-312.30114332078415,
14190575.216890926,0.4585153988973621,-273.1895388605593,
14256075.93602188,0.8277842990839607,-230.59546983326604,
14321878.992735425,1.6523391045183102,-183.56706737322796,
14387985.782558465,3.849462982606153,-130.37897485765492,
14454397.70745928,11.627377376218115,-67.55612089738767,
14521116.17587742,49.81029173139484,-0.11109793353489589,
14588142.602753473,62.9462987145159,-9.35152026244686,
14655478.409559129,24.15954571653463,56.67929848749475,
14723125.024327194,13.241972426052666,142.20676182897753,
14791083.881682072,9.473913067476385,235.30266520002453,
14859356.422870059,8.001823900795165,339.82534279777906,
14927944.095789975,7.59682506344173,460.4085001643216,
14996848.35502374,7.915970260283105,603.0354962919013,
15066070.661867417,8.961007341843084,776.4351835680064,
15135612.484362071,11.009870175907356,994.521379274207,
15205475.29732497,14.798401141962225,1281.5054784546207,
15275660.582380733,22.198137262258523,1684.3658243876519,
15346169.82799294,38.76563573080321,2309.3914087926855,
15417004.529495584,86.88626836554533,3463.539619464263,
15488166.189124828,337.96041763157035,6574.273295987954,
15559656.316050751,41829.847862290524,52622.90626996248,
15631476.426409539,553.95654195261,-6617.157446060083,
15703628.043335514,146.93444305496996,-2629.0576006510523,
15776112.6969935,75.96767274020642,-1155.9162693359253,
15848931.924611142,52.84032728216833,-202.26080837850586,
15922087.2705117,44.74481585981078,657.6808048435987,
15995580.286146678,44.98201856484043,1653.7439511084522,
16069412.530128788,54.823170436501556,3092.1016752930614,
16143585.56826487,88.79533894023444,5767.010650800043,
16218100.9735893,267.56921570234937,13580.025597279478,
16292960.326397214,530909.0395035639,-573862.6880709165,
16368165.214278102,151.3202183102921,-16484.92108275395,
16443717.232149323,30.637577184319227,-9034.888040254747,
16519617.982290149,11.110934721433917,-6498.41544258778,
16595869.074375598,5.162668779939822,-5207.884507434097,
16672472.125510644,2.7617726530140367,-4420.376810953255,
16749428.760264382,1.620473386421661,-3886.547948221857,
16826740.61070467,1.0157679356708391,-3498.9296433194086,
16904409.316432633,0.669387723082456,-3203.4926485934825,
16982436.52461746,0.4588831845775621,-2970.052247695806,
17060823.890031245,0.324837544059244,-2780.3924237437095,
17139573.075084254,0.2361764879462281,-2622.851683827421,
17218685.74986006,0.17565203471102805,-2489.6079676432832,
17298163.59215103,0.13321413297085538,-2375.212230535135,
17378008.28749376,0.10276476267649386,-2275.747833418926,
17458221.52920504,0.08047446641953375,-2188.324502550029,
17538805.018417604,0.06386617742828771,-2110.7609579927976,
17619760.46411631,0.051295759249693644,-2041.3788156266016,
17701089.58317422,0.041646865894996096,-1978.8646767932964,
17782794.100389227,0.034146071603114635,-1922.1754074679684,
17864875.748520497,0.02824777026001856,-1870.4715743509325,
17947336.268325247,0.023560755809011964,-1823.069710128505,
18030177.4085957,0.01980036090027353,-1779.407457544139,
18113400.926196024,0.016756639248698982,-1739.0177017653161,
18197008.586099826,0.014272834624233581,-1701.5090905685724,
18281002.161427446,0.012230572631230863,-1666.551169246079,
18365383.433483474,0.010539523718184177,-1633.862899307977,
18450154.19179474,0.009130088161437889,-1603.2036923247053,
18535316.234148104,0.007948154098504289,-1574.3663366553883,
18620871.366628658,0.00695129663019643,-1547.1713651477894,
18706821.403658018,0.006105991837106596,-1521.4625314263742,
18793168.168032687,0.005385554040645512,-1497.1031474253339,
18879913.490962926,0.004768593838326374,-1473.9730961015796,
18967059.212111484,0.00423785532224565,-1451.966377943975,
19054607.17963248,0.0037793317694809823,-1430.9890828341684,
19142559.25021086,0.003381587820948231,-1410.9577033480412,
19230917.289101575,0.0030352362623938403,-1391.797724036145,
19319683.170169223,0.002732531035516873,-1373.4424352199167,
19408858.775927793,0.0024670487673875336,-1355.8319305524135,
19498445.997580454,0.0022334378508673024,-1338.9122558543816,
19588446.73505989,0.002027219807841138,-1322.6346831565331,
19678862.89706843,0.001844630722869277,-1306.9550889035932,
19769696.40111862,0.0016824944497978087,-1291.8334192336956,
19860949.173573717,0.001538120436162907,-1277.2332283852197,
19952623.149688788,0.001409220876888631,-1263.1212787858503,
20044720.273651592,0.0012938437304678256,-1249.4671933866114,
20137242.498623896,0.001190317523388319,-1236.2431524225851,
20230191.78678272,0.001097206547403153,-1223.423628094653,
20323570.109362207,0.0010132735599294566,-1210.9851517357351,
20417379.446695276,0.000937449200491728,-1198.9061089002573,
20511621.78825567,0.0008688066350714563,-1187.1665585348044,
20606299.132700004,0.0008065400881386075,-1175.7480729820763,
20701413.487910412,0.0007499473589075786,-1164.6335960624663,
20796966.87103694,0.0006984147994200314,-1153.8073168876588,
20892961.308540408,0.0006514048100468169,-1143.254557402784,
20989398.836235244,0.000608445356680137,-1132.9616719408236,
21086281.499332886,0.0005691208894206317,-1122.9159573144098,
21183611.352485,0.000533064892584262,-1113.105572174086,
21281390.459827133,0.0004999532541618665,-1103.519464534631,
21379620.895022325,0.0004694988387155081,-1094.147306517773,
21478304.741305333,0.0004414468253516574,-1084.9794354844746,
21577444.091526646,0.00041557040970571443,-1076.0068008368487,
21677041.048196964,0.0003916674673099122,-1067.2209158610488,
21777097.723531593,0.00036955762950409963,-1058.6138140612052,
21877616.23949552,0.000349079447418375,-1050.1780095020417,
21978598.72784823,0.00033008828447276823,-1041.9064607363107,
22080047.330189016,0.0003124543155866509,-1033.7925379436915,
22181964.198002193,0.0002960608258994655,-1025.82999295173,
22284351.49270303,0.0002808026746409365,-1018.0129318474561,
22387211.385683376,0.00026658506862002975,-1010.3357899216766,
22490546.058357827,0.0002533223731849891,-1002.7933087168404,
22594357.70220978,0.00024093710253040874,-995.3805149748705,
22698648.518838212,0.00022935905545848597,-988.0927013035225,
22803420.720004164,0.00021852458561324095,-980.9254083995038,
22908676.52767775,0.00020837582436929593,-973.8744086837253,
23014418.174085088,0.00019886015573944952,-966.9356912192546,
23120647.90175594,0.00018992965729206125,-960.1054477959202,
23227367.96357105,0.00018154062423702386,-953.380060077466,
23334580.622810043,0.0001736531233833869,-946.7560877175553,
23442288.153199226,0.00016623068508840987,-940.2302573603376,
23550492.83896009,0.0001592399035394391,-933.7994524495255,
23659196.974857565,0.0001526501867766214,-927.4607037773911,
23768402.866248783,0.00014643345729227974,-921.2111807116157,
23878112.829131782,0.00014056393926326416,-915.0481830438391,
23988329.190194897,0.00013501791878978454,-908.9691334090036,
24099054.28686593,0.00012977360737981427,-902.971570229336,
24210290.4673618,0.00012481089222575172,-897.0531411410007,
24322040.09073816,0.00012011125936840456,-891.2115968652708,
24434305.526939712,0.00011565759149098474,-885.4447854894581,
24547089.156850286,0.00011143409820485411,-879.7506471259691,
24660393.372343414,0.00010742616804477158,-874.1272089205561,
24774220.576332863,0.00010362026456634293,-868.572580383395,
24888573.182823904,0.00010000386640493864,-863.0849490188053,
